create_user,create_date,update_user,update_date,drilling_company_guid,drilling_company_code,name
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,4ec1bef0-ddec-43e4-b773-8cb126fe84ba,369,C. B. H. Drilling
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,20103ac3-0b40-4c24-bb78-8e7e99cf62f2,370,"McGuire, Bob"
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,16037843-10c1-4f0a-8102-7689fe6eccb8,371,Prince George Drilling
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,73ab229b-22ed-4650-ae37-1e00ce1835d2,372,North Diamond Drilling
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,dc872b7c-49fd-40af-b0e0-457233543793,375,"Fair, F. A. Drilling"
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,aacc9de3-331c-4dcb-baf7-11fbfc485d2a,376,"Bergie, Louie"
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,c8611543-059b-4466-95ab-fd32c78d5a30,377,B. & W. Drilling
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,e0614d0f-6858-410c-8621-1b22c46f2670,381,Rapid Drilling Ltd.
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,a1f639a2-eb1c-4126-80cd-c5782ee3005b,382,"Mastrian, Pat"
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,7fa4548f-164c-4b04-b3e9-9bfc4a52d6f0,385,Everett's Water Well Service
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,5266094c-f933-4713-93fc-fe9a2866a21c,386,"Vandergaag, Wayne"
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,a70f144c-6031-4a3d-86f6-d8802c55c77e,387,"Klettre, Gust"
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,641aac79-23ec-4d3f-bbbf-dbda5987fb63,388,"Wilson, Earl"
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,2d09445b-1f77-49d0-9125-31650704e025,391,Hadlin
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,c3f767a7-485b-4182-b521-ae642450b414,392,Sherman Drilling
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,34d6d72b-830c-488f-ae21-ea0cd1543193,393,Foundation Test Boring Ltd.
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,d0b47e86-2a84-4f2e-90b2-069dc3393e20,396,Clearwater Water Drilling Ltd.
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,356bf5ae-a34c-46d9-abca-7e013772ee4b,397,Bonney Well Drilling
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,2150a087-25e0-47e8-a801-c37442ee9b04,398,H-Rate Drilling Co.
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,464bdb26-7397-4cdb-b0c8-eee60a05b8e1,399,Artesia Drilling
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,11a6e09b-12f3-4e7d-85af-56ab45d7f655,400,M. R. Hall Drilling Co.
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,6ffd37ab-0607-42b7-bfae-a31730d5b633,403,Well-Tec Drilling
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,54d096ac-372f-4580-8d03-d8943b3b89c1,405,"Crukshank, F."
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,396142ad-1f19-4a9e-bc91-312ae15c14a8,406,"Steinbru, Kolbjorn"
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,b92df4f9-cb28-411a-bc09-d25a726af69d,407,Hi Rate Drilling
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,52f7fdcc-359f-4fb3-bfe8-1539e40118dc,408,"Beddington, Ellis"
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,4004f3bb-3c0d-45f5-b33c-8dffd1bf6a3a,411,"Ross, Les"
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,39e8f87f-d3eb-44ec-9ffd-3cd55c52aee2,412,S. D. S. Drilling
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,cc2e8fc8-3331-42b5-b938-247cd477d29f,413,"Cotter, Douglas"
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,74a33da5-12d6-4fd4-bf1d-1c11210def5b,414,J. R. Drilling
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,c0ebdb5a-c40a-4e05-9d5d-56a8c6bf8d38,417,Camfield Drilling
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,046c109c-4a6d-4560-acea-22a3abab0a5b,420,Triple D Drillers
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,53118f99-4244-4655-95f9-4402a50b3f6d,421,Tom Curial
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,2712ba2d-a153-4157-8580-efa0a8407608,422,Double D Drilling
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,8865ffa3-1f15-4488-b266-a18799d1db38,423,Dave Vandal
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,29e93900-e6dc-4fbe-afe4-550ddf41c7e5,424,Lew Jones
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,1d6b877d-65c0-4683-a1f4-260a52317155,427,David Vandal
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,d0c2f46b-6845-40f6-9ae2-390ec3f2defe,428,Paul Moe
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,1ad81693-38d6-406f-a7de-e9298101d423,429,Albert Kaye & Sons Drilling
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,d7e4283c-ea1c-454e-b4ca-ec7b62d95d85,430,Thorman Drilling
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,7db4e54a-47f8-49f4-b8ec-6e8e11e8b233,431,Robbins Water Wells & Pump Service
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,66db7538-5182-4e5f-859d-ab5942acd81c,439,Foundex Exploration Ltd.
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,2aa70e04-7c05-4294-b80a-10832cc27fe0,441,Alberta Southern Exploration
WELLS,2003-08-13 08:55:15-07,PROXY_WELLS,2012-04-04 14:25:40-07,e2a508a2-e481-4731-8a9b-becf3a913cd7,443,Aqua Drilling Srvcs
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,9db6ee86-1401-41fd-8b04-9cf6877ecbfe,462,Tydan Water Wells
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,e3026564-8050-4737-8291-51fa54bc439e,465,Bud's Water Wells
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,501122a1-19bc-435e-b680-73b1f5bbf86a,435,Kumnik Developments Inc.
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,45c34e6f-b881-4068-bab5-143e785ab78b,436,Caswell's West-Coast Drilling
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,2c15cd76-ee0a-45aa-b5b7-1083ad66ade3,437,Thompson Drilling
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,149604ad-672f-4583-affc-137042819b70,445,Don Webber
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,6be40dfe-1c42-4c2c-a3df-afe82809b4fc,446,Waterfall Drilling
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,bfebc9a7-9612-4c4b-a9a6-1de647534280,451,Cascade Drilling
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,140077ab-a90a-41c7-91a8-52dbc749ad69,452,Jim Donald
WELLS,2003-08-13 08:55:15-07,PROXY_WELLS,2008-03-31 15:12:18-07,692e4a55-74a4-42ae-9e3c-8f518f383c14,453,A. & H.  Drilling Ltd.
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,04f271a3-5fae-4344-9b7d-6cd2b7b6f8d5,454,Cyclone Drilling Ltd.
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,cded940d-ec54-445b-878e-f4ebf021ff35,455,Dominion Rathole Drilling
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,f6f30d40-d9a3-4bcd-bd7f-3b61fd75d8e6,457,McAllister Water Wells
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,e06d51b1-b31e-45b1-b1e3-cfca55bb06a6,458,Cliff Nelson
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,bed3aa91-0585-48cf-983d-cea47b7c24e5,460,Steve's Drilling
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,2b4b1b00-765c-4adf-ad02-222079b8769f,461,Bergen Water Wells
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,bdc2fb86-a387-45f9-a91c-288170940227,464,Randy Miller Contracting
WELLS,2003-08-13 08:55:15-07,WELLS,2006-12-14 09:28:28-08,f01d25a1-e44c-44ff-8e7d-ab8921f95149,466,"Bakstad, Robert E."
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,48371b17-144a-48a7-b1ca-a943c80edd61,109,Pacific Pump & Pressure
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,8bd811c3-8d91-47b8-96fa-d5630433b6cd,257,"Strasser, R. J."
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,63acc22e-325e-406b-964e-9e1e961a6697,259,"Corso, Tony"
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,7d7fe3fb-33a9-4e18-85b1-db857b1ff02a,260,Sanders Drilling
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,e89ab9f4-5b06-432a-ab27-9acfc13783a0,263,Robertson's Pump Sales
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,6f445364-e167-4e6c-b073-4781e6633bdf,265,Friesen Drilling
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,615c02ac-45c2-4d81-a285-0598f0e25380,266,Jannsen
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,675e4591-b9be-41a5-9ffd-b9b1c19ac6f2,267,MacMillan Bloedel
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,e987dd72-63b8-45f0-92c7-c120f2913903,264,Valentine
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,9fb5fe12-5271-49a4-9859-e1c7d47ab144,270,"Gunn, Tom"
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,c013f305-fce3-4546-aa73-9422e905861c,271,"Debeck, Joe"
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,38e09c1e-fc5b-4f5f-ac46-bac5c3401a96,272,Swanson
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,16bf2ee1-3cff-43fa-b4d5-b36dee896fc0,273,White Rock Water Wells
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,71642d57-b881-4686-b278-3844a1bd7806,276,"Senay, E. A."
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,26030a46-9674-4c38-b00e-246d825f9fca,277,McCluggen
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,371148b5-a080-449e-9fc6-6c8cd62d0a58,279,Finch
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,14fc0f25-16ee-48d1-9db8-c1a500192d69,282,"Rigden, J."
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,a8ef5bcf-99d1-4682-ae5a-e458de44482a,283,Emerson
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,12c6bf11-dbf0-4ab5-ab61-54ada5a04e33,284,N. & H. Water Well Drilling
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,13a67328-5974-4b1b-b71b-34ebbf35bf82,287,Lee
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,31ef04f7-d33f-4509-9dd3-f2a6dc0c7e4f,288,Atlas Drilling
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,a5642ef8-ed5d-4c17-8646-6b55e1edac5c,289,Long
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,828bc09b-e6d6-43ad-a6b2-571bef3a4414,290,Burtwell
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,c298f5f0-6b21-4819-b27d-471e4376a843,293,Stromston
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,c0d0459f-33f8-48a9-a89e-3f4b83c0337a,294,McKinney Labs
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,06f170f5-53f0-45f1-b5d5-1680267ce7d7,295,Boothroyd
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,39d552ff-af81-4471-9618-76fc517069ee,298,Mud Bay Drilling
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,43ef6dec-953a-4a82-b923-fcf201c6b92c,299,Albert Aikens & Forrester
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,5b9e67d9-b86f-454a-b093-ac620132f384,300,Norris
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,f451c45b-be6a-4fb1-977a-80c60e5bc1a9,301,Dake
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,4296a719-4b04-422a-944c-f43a5d73bffb,305,Cambray
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,b1774f14-e8f1-4009-b475-d4abf91c0163,306,Swedish Brothers
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,a8b4acd3-d0cd-469b-aa85-f632179f6a51,309,"Oglend, K. E."
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,01fb0256-7f11-4e11-a7ca-afbd2f0f8362,310,Saunders
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,7081639a-9f2f-4c49-b930-5458afb444ca,311,"MacIntee, D."
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,f204ec88-6e61-4366-9906-f3653489e099,312,Harden Drilling
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,9f4ae753-724f-445e-b62b-bfd42fa4f782,315,Delong Drilling
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,ff5a46ef-8ab6-41a4-9a9b-efa80ef4fcac,316,Maiks
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,321f2de9-10cb-434c-8704-e59b4c4b8051,317,Whitney
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,4ffa8749-f5b0-43d0-8c8f-8f75588421d3,318,"Thomas, J."
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,58f9fd4c-76cb-49c9-93f4-06113268cb8f,321,Moore & Sons
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,16eedad6-c0a8-4d4d-a3ab-557e94b8a044,322,Floating
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,c92e9f26-ca63-4999-a6e1-941720b7ba62,325,Murphy
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,26bf2691-2db1-43d6-bd92-10d3a733ad2e,326,Skillan
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,9826ff10-2711-4ac3-b278-e35f925732df,327,Mc & Mc
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,4994617a-0930-423d-85c6-992adb4b6e26,328,Jenkins
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,93b5a776-7d47-4cfd-a765-4b2f5b5bd360,329,"Olsen, J."
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,c9ab08d2-7994-4dbf-a505-f2944380eb93,330,"McLeod, J."
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,c302de28-5a99-4c87-98b0-88ac199d4778,331,Hunt
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,60dab916-0bef-4854-89f5-e0f364fd39ea,332,Dean
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,24bef46e-82ee-4a1b-900d-5de31eedc9f8,333,Clark Drilling Services Ltd.
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,76d88efd-fe02-4f77-888e-981d5e645c76,334,Gordon
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,52406f9b-a62f-4acc-999e-b24d985da5c4,335,"McKay, J."
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,bedd57b1-c1b1-41ce-8151-b2ec3173dce8,336,Hilderman
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,5c16ed42-f3ac-4d6f-a956-ff7ea97413ad,337,Norguard
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,53bc477d-f5dc-4ef0-b872-a52c0f863bdd,338,"Moran, R."
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,850e8b58-d90e-4034-a0a3-7d9ace7ae059,339,Gibson
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,ffb3ddce-1ed1-4a25-b4d2-5e6f9e84d2db,340,Ogden
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,d44d1eaa-f016-42c5-94df-0f632240a42d,341,"Wasylenchuck, Bill"
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,3298d239-a07f-49a5-806c-812fe112ff7d,342,Havelock
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,ad0a9e80-a233-4ad6-bcaa-6bf0e930083d,343,Reimer
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,dda6e8ee-e03e-4e9e-a7ec-db122367a040,344,Mobil Drill
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,17989fd1-ce9a-4ae9-8660-dccd43e094a1,345,D. & L. Enterprises
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,183260a1-3493-4ccf-a4ab-2a2f18057348,346,Scotty Creek Drilling
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,a920d166-24f1-4d47-9a38-99ef271fe22a,347,Kamloops Drillers
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,121f5b96-0a2e-489f-a96d-191cb1bfc830,348,"Lewis, R. D."
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,cc815408-35e9-44e2-aad4-39ba872a16b5,349,San-a-Zay Drilling
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,5ad7cd4f-e22f-43ef-9f85-a842b37ec371,350,"Hanks, M."
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,f310e805-ed47-4fa3-8473-6f43258ffd8d,351,Miller's Drilling & Welding
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,57350ce1-db09-4799-8324-f8a854c2801c,352,Phil's Drilling
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,10953f6f-2abd-4279-851c-70a03e10479e,353,"Blake, Tom"
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,13c0cb7b-1fee-44ab-b413-937fe4fc3603,354,"Gailey, John"
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,b681c58f-f9e8-4aa7-aab0-8031fcf2ffb1,355,3 W  Drilling
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,94f6bdda-d987-47af-bb36-caf6f7398419,356,"Ingram, Jerry"
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,da7174d6-ff6d-4a8f-8b37-9e2fca51a3c9,357,Caribou Drilling & Exploration
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,f9f1516f-0884-4c46-8f28-3fb737b406a3,358,"Richtor, Bill"
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,a905e72d-89ae-4846-80d5-062b5dbb18a1,359,"Issacson, Bill"
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,0e4a19d0-bd07-4933-98fc-e02a629770e1,360,"Misqlin, Joe"
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,64efec49-5522-4190-8844-1f2a9296265c,361,"Biggs, Roy"
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,40199e87-f4f8-4d37-bf62-3bf02e421447,037,Fraser Drilling
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,cc1b9db9-7fe1-48e2-a7b9-f87588eaad7e,038,Fred's Drilling
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,4b1045ea-7b50-4a7a-98db-400db3280c93,039,Fyfe's Well Drilling
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,1d7783db-c73b-438b-b79b-3a15f5c960bb,040,General Drilling
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,f6c58528-3bf2-46d2-8777-4ebe0c1837ce,041,Georgie-Hanson Drilling
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,721f9887-3cd7-41be-9e40-181b1f35d58c,042,Gopher Water Wells
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,acc8b165-38a8-44b5-ba41-c75f185845f7,043,Gulf Island Well Drillers
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,bf5d31ea-8a5a-4363-8a5e-6c00eed03058,044,Industrial Drillers
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,debe40e2-0aca-46bd-99af-a4a393c0aff6,045,Interior Water Wells
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,48f43089-a56e-4136-8111-9c2dd3ad1ccb,415,All Western Drilling
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,79916e22-c704-474b-b7f6-2282bec49bff,046,Island Well Drilling
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,b9c2efb0-a8bb-4670-bb40-580c1e0832dd,047,J. M. S.  Drilling
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,253439f8-a981-444e-9d2d-c9b4f066f14d,048,Jay Dee Drilling
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,f189d929-32e1-492d-8422-50c31100d368,049,Joe's Drilling
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,376312d6-c18e-4824-989e-b65d513d3773,050,Johnson Well Drilling
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,0df0dcdd-8341-46f4-81f4-27fd4f755d23,051,Jim Clent Drilling
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,d31b711d-e89f-403c-b9c2-c5d7142a664c,052,Imperial Well Drilling
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,d5b3f8b1-25f8-47c5-8b85-832e23e7cb26,053,Hi-Land Well Drilling
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,033b18cb-a83a-4cf2-aad3-e6e9cc2bb977,054,Halvorson Drilling
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,20538064-5029-45f4-a5da-d5cd42a82f3d,055,Fred Freeman Drilling
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,108adf0c-ef26-4af7-8a86-ce2fe1f01e01,056,A. B. C.  Drillers
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,f6976e77-4b4e-4550-a358-b04f94f2cfa6,057,A. C. Drillers
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,f8304133-f0c2-4a7f-8000-caa9efb59e8e,058,ABCO Water Wells
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,48a42aea-4313-42fd-ad0b-d93c3b9edaf2,059,Abel Water Wells
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,b8283457-478f-46ad-b19f-68a98346abeb,060,Dick Bates
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,3841ddc3-f077-44a5-9372-085e9c4a8fa9,061,Abercrombie Drilling
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,bd746e04-f792-4417-badd-b3c69ff9f7c6,062,B. & R.  Drilling
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,e2a089d9-43df-4a30-8565-e9061f907097,063,Brinkman Drilling
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,5f31261f-2fb3-4b1e-86d2-cb64ef414d7e,064,Bill Gardner
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,1642de1f-3576-46d1-a24f-b7e1fffe2927,065,Al The Wellman
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,bd0bf996-b2c9-40da-8af4-6b3b209ffe11,066,Double J  Well Drilling
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,aeabbd8b-51de-4b27-bce6-91a1ed06c3a7,067,Hamelin Drilling
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,f1c1d0f8-4320-4400-b3c3-9e225147d762,068,Cliff Baker Drilling
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,e96a2772-34f0-413f-b379-c7ad4cc5856c,069,J. B.  Caswell Drilling
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,d55f45d2-8778-472b-94b4-3fbf5efb17d5,070,C. & C.  Well Drilling
WELLS,2003-08-13 08:55:14-07,WELLS,2006-12-14 09:28:28-08,b1fe73c0-9083-440b-b7d7-317548c52905,071,James Brown Drilling
